timestamp,close,high,low,trade_count,open,volume,vwap
2024-02-29 08:19:00-05:00,434.39,434.4004,434.39,26,434.4,1074,434.396724
2024-02-29 08:20:00-05:00,434.44,434.44,434.44,25,434.44,789,434.44
2024-02-29 08:21:00-05:00,434.33,434.4,434.33,33,434.4,1882,434.356828
2024-02-29 08:22:00-05:00,434.31,434.4,434.3,41,434.38,2287,434.365893
2024-02-29 08:23:00-05:00,434.3,434.33,434.3,34,434.33,1452,434.312
2024-02-29 08:24:00-05:00,434.2406,434.27,434.23,33,434.23,4953,434.256438
2024-02-29 08:25:00-05:00,434.11,434.28,434.11,40,434.25,1588,434.213707
2024-02-29 08:26:00-05:00,434.16,434.16,434.13,20,434.13,1762,434.139709
2024-02-29 08:27:00-05:00,434.17,434.24,434.17,26,434.24,4062,434.202308
2024-02-29 08:28:00-05:00,434.1,434.19,434.1,52,434.17,15517,434.155379
2024-02-29 08:29:00-05:00,434.4186,434.4186,434.12,69,434.13,6961,434.159906
2024-02-29 08:30:00-05:00,435.94,436.25,434.12,708,434.57,163591,435.616241
2024-02-29 08:31:00-05:00,436.5,436.56,435.74,524,435.88,138730,436.188887
2024-02-29 08:32:00-05:00,436.23,436.47,436.23,215,436.47,48436,436.310729
2024-02-29 08:33:00-05:00,436.38,436.4,436.16,199,436.23,34909,436.297008
2024-02-29 08:34:00-05:00,436.49,436.6,436.31,271,436.39,53000,436.49216
2024-02-29 08:35:00-05:00,437.02,437.25,436.6,379,436.6,74498,436.992507
2024-02-29 08:36:00-05:00,437.0,437.04,436.87,255,437.02,38716,436.951167
2024-02-29 08:37:00-05:00,437.07,437.23,436.95,180,436.95,32131,437.135953
2024-02-29 08:38:00-05:00,437.13,437.32,437.08,230,437.15,39202,437.220951
2024-02-29 08:39:00-05:00,437.28,437.34,437.1698,177,437.1698,42666,437.282273
2024-02-29 08:40:00-05:00,437.78,437.8,437.42,330,437.42,66399,437.617943
2024-02-29 08:41:00-05:00,437.54,437.8,437.51,241,437.8,55692,437.578746
2024-02-29 08:42:00-05:00,437.501,437.62,437.45,129,437.55,20697,437.514952
2024-02-29 08:43:00-05:00,437.6,437.6,437.4625,122,437.55,35684,437.545013
2024-02-29 08:44:00-05:00,437.79,437.9,437.61,162,437.65,21654,437.776505
2024-02-29 08:45:00-05:00,437.77,437.83,437.7,119,437.83,31974,437.77346
2024-02-29 08:46:00-05:00,437.9,437.96,437.74,110,437.78,16559,437.862005
2024-02-29 08:47:00-05:00,437.86,437.99,437.86,94,437.92,16979,437.918027
2024-02-29 08:48:00-05:00,437.92,438.0,437.79,130,437.79,24087,437.924358
2024-02-29 08:49:00-05:00,437.84,437.9501,437.8,113,437.9501,21650,437.863109
2024-02-29 08:50:00-05:00,437.85,437.9,437.75,187,437.87,34978,437.817421
2024-02-29 08:51:00-05:00,438.09,438.1,437.85,149,437.85,12759,438.006596
2024-02-29 08:52:00-05:00,438.05,438.12,437.94,117,438.04,15523,438.046475
2024-02-29 08:53:00-05:00,438.01,438.08,437.92,94,438.06,15276,438.001
2024-02-29 08:54:00-05:00,437.95,438.09,437.94,92,438.06,15544,438.027267
2024-02-29 08:55:00-05:00,437.85,437.99,437.85,103,437.97,14834,437.917355
2024-02-29 08:56:00-05:00,437.76,437.85,437.7,175,437.85,25869,437.754769
2024-02-29 08:57:00-05:00,437.76,437.82,437.76,84,437.82,10335,437.795991
2024-02-29 08:58:00-05:00,437.72,437.79,437.71,69,437.76,8309,437.745889
2024-02-29 08:59:00-05:00,437.63,437.71,437.61,114,437.71,18261,437.65441
2024-02-29 09:00:00-05:00,437.86,437.87,437.67,201,437.68,49118,437.782309
2024-02-29 09:01:00-05:00,437.71,437.85,437.67,136,437.82,13705,437.784222
2024-02-29 09:02:00-05:00,437.77,437.81,437.72,80,437.8,8467,437.765896
2024-02-29 09:03:00-05:00,437.77,437.89,437.76,86,437.8,7224,437.82019
2024-02-29 09:04:00-05:00,437.88,437.91,437.7802,108,437.7802,19333,437.877947
2024-02-29 09:05:00-05:00,437.99,438.03,437.87,199,437.88,29528,437.979572
2024-02-29 09:06:00-05:00,437.86,438.04,437.81,222,438.02,35126,437.922423
2024-02-29 09:07:00-05:00,437.85,437.97,437.82,104,437.84,14277,437.889601
2024-02-29 09:08:00-05:00,437.91,437.96,437.85,107,437.86,12292,437.913632
2024-02-29 09:09:00-05:00,437.97,438.05,437.91,125,437.91,15417,437.984843
2024-02-29 09:10:00-05:00,438.2,438.25,437.97,243,437.97,37820,438.126587
2024-02-29 09:11:00-05:00,438.3,438.3,438.22,176,438.23,17166,438.267807
2024-02-29 09:12:00-05:00,438.15,438.31,438.15,197,438.31,26688,438.241001
2024-02-29 09:13:00-05:00,438.1,438.24,438.09,121,438.15,29051,438.159517
2024-02-29 09:14:00-05:00,438.05,438.12,438.05,77,438.11,7727,438.086892
2024-02-29 09:15:00-05:00,437.87,438.05,437.85,293,438.05,45105,437.924806
